0;1610.0;1632.0
0;1606.0;1623.0
1;1606.0;1623.0
2;1610.0;1623.0
3;1610.0;1632.0
4;1606.0;1628.0
5;1613.0;1628.0
6;1610.0;1623.0
7;1613.0;1623.0
8;1610.0;1628.0
9;1610.0;1628.0
10;1606.0;1628.0
11;1610.0;1628.0
12;1610.0;1628.0
13;1603.0;1628.0
14;1610.0;1628.0
15;1606.0;1632.0
16;1610.0;1628.0
17;1610.0;1628.0
18;1606.0;1632.0
19;1606.0;1628.0
20;1606.0;1632.0
21;1606.0;1628.0
22;1606.0;1628.0
23;1610.0;1628.0
24;1606.0;1623.0
25;1606.0;1632.0
26;1606.0;1632.0
27;1610.0;1623.0
28;1610.0;1628.0
29;1606.0;1628.0
30;1610.0;1623.0
31;1613.0;1632.0
32;1606.0;1619.0
33;1606.0;1628.0
34;1610.0;1628.0
35;1610.0;1628.0
36;1610.0;1623.0
37;1606.0;1628.0
38;1606.0;1628.0
39;1610.0;1623.0
40;1610.0;1632.0
41;1610.0;1628.0
42;1613.0;1628.0
43;1613.0;1623.0
44;1610.0;1623.0
45;1610.0;1628.0
46;1613.0;1632.0
47;1610.0;1628.0
